Job ID TimesJob,Job Title,Company Name,Required Skills,Website Link,Posted on,Job Description,Experience Required,Job Location
69610589 ,Static Equipment Engineer,Exxonmobil Company India Pvt Ltd,"repair,iso,production,turnaround,heatexchangers,blending,staticequipment,ideas,pressurevessels,rootcause",https://www.timesjobs.com/job-detail/static-equipment-engineer-exxonmobil-company-india-pvt-ltd-netherlands-5-to-10-yrs-jobid-mjjjEuUaH0xzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
What role you will play in our teamSuccessful candidates have a broad range of personal effectiveness and leadership skills ,  with the ability to facilitate and influence bus... More Details",5 - 10 yrs,Netherlands
69538664 ,Esper - Senior SDE -Devops / SRE,Esper,"production,enhancements,implementation,planning,cutting,maintenance",https://www.timesjobs.com/job-detail/esper-senior-sde-devops-sre-esper-bengaluru-bangalore-5-to-10-yrs-jobid-toUsl9z4h6ZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
In this role you will contribute to a critical and highly-visible function within the Esper business. You will be given the opportunity to autonomously deliver the technical d... More Details",5 - 10 yrs,Bengaluru / Bangalore
69462937 ,"Salesforce DevOps Lead  ( Github ,  SFDX )",HyreFox Consultants,"salesforce,git,devops,github,operatingsystem,ant,releasemanager",https://www.timesjobs.com/job-detail/salesforce-devops-lead-github-sfdx-hyrefox-consultants-jaipur-0-to-3-yrs-jobid-sNaMN1ehGPVzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Looking for hands-on Salesforce release management experience Experience in working with SFDX  &  GitHub is must. Planning and executing release management activities on the e... More Details",0 - 3 yrs,Jaipur
69462935 ,Ionic app developer,HyreFox Consultants,"javascript,jquery,database,seniorsoftwaredeveloper,oops,php,mysql,softwaredeveloper",https://www.timesjobs.com/job-detail/ionic-app-developer-hyrefox-consultants-jaipur-3-to-6-yrs-jobid-wc3__SLASH__PHNZ9G9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Health Gennie is united by a mission to help people around the world live healthier ,  longer lives by simplifying ways to be healthy. With ambitious growth plans ,  we are al... More Details",3 - 6 yrs,Jaipur
69462504 ,Engineer II,Infostretch Solution Pvt Ltd,"oscilloscope,embeddedc,embeddedsystems,i2c,firmware,arm,communicationprotocols,microcontroller,capl",https://www.timesjobs.com/job-detail/engineer-ii-infostretch-solution-pvt-ltd-bengaluru-bangalore-17-to-20-yrs-jobid-lD3VNBZ97PdzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Company Description: Apexon is a digital-first technology services firm backed by Goldman Sachs Asset Management and Everstone Capital. We specialize in accelerating business ... More Details",17 - 20 yrs,Bengaluru / Bangalore
69461714 ,Engineer - Devops,RateGain IT Solutions Pvt Ltd,"orchestration,docker,java,devops,debugging,python,cloudservices,productionenvironment,.net",https://www.timesjobs.com/job-detail/engineer-devops-rategain-it-solutions-pvt-ltd-bengaluru-bangalore-0-to-3-yrs-jobid-__SLASH__uaOV4ZhAYpzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
We are looking for a seasoned DevOps Engineer and cloud native enthusiast with proven track record of using open source technologies to build ,  automate and scale online tran... More Details",0 - 3 yrs,Bengaluru / Bangalore
69166039 ,Product Delivery Head,Headhuntersinc consultancy Private Limited,"programmanagement,productdelivery,collaboration",https://www.timesjobs.com/job-detail/product-delivery-head-headhuntersinc-consultancy-private-limited-pondicherry-puducherry-15-to-18-yrs-jobid-uE0TumWEAihzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Designation General Manager  /  Senior General Manager  /  Assoc. Vice President  ProductsRole summary What is the purpose of this role? Why does it exist? Strategico Shares t... More Details",15 - 18 yrs,Pondicherry/Puducherry
69165839 ,Cloud Architect,Headhuntersinc consultancy Private Limited,"systemdevelopment,alm,lifecycle,sas,author,mobile,m2m,agile",https://www.timesjobs.com/job-detail/cloud-architect-headhuntersinc-consultancy-private-limited-chennai-15-to-18-yrs-jobid-nUsnY0AE6vVzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
JOB DESCRIPTION:In partnership with the business development ,  solution architects and sales team ,  formulate and execute a strategy to drive adoption of AWS Conduct one-to-... More Details",15 - 18 yrs,Chennai
69165820 ,Product Development Director,Headhuntersinc consultancy Private Limited,"innovation,ideas,processimprovement,planning,productdevelopment,action",https://www.timesjobs.com/job-detail/product-development-director-headhuntersinc-consultancy-private-limited-chennai-6-to-8-yrs-jobid-yqQaa7STR8ZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Should have Technical R & D knowledge of Process and tools ,  Agile Methodologies  ( Dev or Test  /  Devops ) People Management / Managed a team for at least 6 to 8 yearsTeam ... More Details",6 - 8 yrs,Chennai
69165687 ,Product Development Director,Headhuntersinc consultancy Private Limited,"innovation,ideas,processimprovement,planning,productdevelopment,action",https://www.timesjobs.com/job-detail/product-development-director-headhuntersinc-consultancy-private-limited-chennai-13-to-16-yrs-jobid-Kbd7T8z8XOZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Specifics:Should have Technical R & D knowledge of Process and tools ,  Agile Methodologies  ( Dev or Test  /  Devops ) People Management / Managed a team for at least 6 to 8 ... More Details",13 - 16 yrs,Chennai
69725686 ,Nielsen - Sr. Staff DevOps Engineer,Nielsen Research Ltd. Co.,"devopsconcepts,cloudtechnologies,kubernetes,linuxnetworking,bigdataandstreaming,orchestration,storage,infrastructure",https://www.timesjobs.com/job-detail/nielsen-sr-staff-devops-engineer-nielsen-research-ltd-co-mumbai-5-to-10-yrs-jobid-sQ5LsZJEq21zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Sr. Staff DevOps Engineer Mumbai ,  India  / Technology  Engineering  / Full Time /  HybridAt Nielsen ,  we believe that career growth is a partnership. You ultimately own ,  ... More Details",5 - 10 yrs,Mumbai
69629028 ,"Staff Engineer ,  Inline CASB",netskope software pvt.ltd,"CloudSecurity,NetworkSecurity,DataSecurity,C/CProgramming,PythonProgramming,fundamentals,algorithms,c,memorymanagement,security,linux,datastructures,python,gdb,bscs",https://www.timesjobs.com/job-detail/staff-engineer-inline-casb-netskope-software-pvt-ltd-bengaluru-bangalore-7-to-10-yrs-jobid-VnkKBg0UzC1zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
About Netskope Today ,  there's more data and users outside the enterprise than inside ,  causing the network perimeter as we know it to dissolve. We realized a new perimeter ... More Details",7 - 10 yrs,Bengaluru / Bangalore
69611597 ,Senior DevOps Engineer,RateGain IT Solutions Pvt Ltd,"orchestration,docker,java,devops,debugging,python,cloudservices,messaging,productionenvironment,.net",https://www.timesjobs.com/job-detail/senior-devops-engineer-rategain-it-solutions-pvt-ltd-noida-greater-noida-2-to-4-yrs-jobid-c6UDSj9gIRZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
RateGain is a leading provider of SaaS products ,  which help travel and hospitality companies with cognitive revenue management ,  smart e-distribution ,  and brand engagemen... More Details",2 - 4 yrs,Noida/Greater Noida
69611408 ,Software Development Team Leader,Alstom Projects India Ltd.,"c,security,git,github,c,infrastructure",https://www.timesjobs.com/job-detail/software-development-team-leader-alstom-projects-india-ltd-sweden-0-to-3-yrs-jobid-XcoNz3TH9OZzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Your future roleTake on a new challenge and apply your people management expertise in a new cutting-edge field and work alongside passionate ,  motivated ,  and dedicated team... More Details",0 - 3 yrs,Sweden
69461586 ,Senior Quality Engineer,Veeva Systems,"authoring,testautomation,cucumber,qa,java,jira,qamanagement,automationtesting,testing,softwaretest,agile,metrics,bi,testcases,selenium,qamanager,san,appium,mobile,writtencommunication,mobiletesting,releaseengineering,writingtestcases",https://www.timesjobs.com/job-detail/senior-quality-engineer-veeva-systems-2-to-3-yrs-jobid-Ro7hgTIm0gtzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Veeva [NYSE: VEEV] is the leader in cloud-based software for the global life sciences industry. Committed to innovation ,  product excellence ,  and customer success ,  our cu... More Details",2 - 3 yrs,
69461584 ,Senior Quality Engineer - Infrastructure,Veeva Systems,"java,c#,python,github,javascript,bi,docker,iam,san,junit,writtencommunication,infrastructure,releaseengineering",https://www.timesjobs.com/job-detail/senior-quality-engineer-infrastructure-veeva-systems-0-to-3-yrs-jobid-YCAAZkwtf7RzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Veeva [NYSE: VEEV] is the leader in cloud-based software for the global life sciences industry. Committed to innovation ,  product excellence ,  and customer success ,  our cu... More Details",0 - 3 yrs,
69412319 ,Senior Software Engineer - Full Stack,secure code warrior,"seniorsoftwareengineer,docker,security,java,devops,softwareengineer,mongodb,c#,rest,github,python,javascript,nosql",https://www.timesjobs.com/job-detail/senior-software-engineer-full-stack-secure-code-warrior-5-to-8-yrs-jobid-SwFfwE__PLUS__DC2NzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Cyber security is one of the fastest growing priorities across industries ,  with over half of developers expecting it to become even more important over the next 12-18 months... More Details",5 - 8 yrs,
69649080 ,Principal Software Engineer,eurofins it solutions pvt ltd,"microsoftstack,webapplicationdevelopment,,net,c#,asp,net,mvc,webapi,angular,javascript,typescript,jquery,html,css,soa,html5,oop,devops,asp.net,erp/crm,microsofttechnologies,sql,softwareengineer,informationmanagement,softwaredelivery,mobile,serviceorientedarchitecture",https://www.timesjobs.com/job-detail/principal-software-engineer-eurofins-it-solutions-pvt-ltd-chennai-bengaluru-bangalore-other-city-s-in-karnataka-7-to-9-yrs-jobid-C8A9N9M0KzhzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Principal Software EngineerFull-timeCompany DescriptionAbout EurofinsEurofins Scientific is an international life sciences company ,  providing a unique range of analytical te... More Details",7 - 9 yrs,"Chennai,  Bengaluru / Bangalore,  Other City(s) in Karnataka"
69725863 ,Service Engineer - Automatic Test Equipment,alliance recruitment agency,"analogcircuits,complexcomponents,circuitsimulation,assemblylanguage,vxi/lxi/pxi/gpibinstrumentprogramming,vhdllanguage,linux/unix/windowknowledge,instrumentsknowledge,electronicequipmentknowledge,repair,pcb,manufacturing,innovation,serviceengineer,testequipment,aerospace",https://www.timesjobs.com/job-detail/service-engineer-automatic-test-equipment-alliance-recruitment-agency-bengaluru-bangalore-2-to-5-yrs-jobid-zyyU0rj7Gn1zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Service Engineer - Automatic Test Equipment 2-5 YearsBangloreSalary : As Per Industry Standards.Openings: 1Job Description:Urgently Required Service Engineer for Diagnosys Ele... More Details",2 - 5 yrs,Bengaluru / Bangalore
69462929 ,Digital Analytics Analyst,IDP EDUCATION INDIA PVT LTD,"visualization,datamining,bi,dashboards,sql,datavisualization,dataanalysis,mobile,dataanalyst,tableau,analyst",https://www.timesjobs.com/job-detail/digital-analytics-analyst-idp-education-india-pvt-ltd-chennai-3-to-4-yrs-jobid-p__SLASH__Me__PLUS__YivNY9zpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
An ASX100 business part that is owned by Australian universities ,  IDP is a pioneer in international educationservices. Our core business lines include student placement to A... More Details",3 - 4 yrs,Chennai
69461585 ,Senior Quality Engineer,Veeva Systems,"authoring,testautomation,cucumber,qa,java,jira,qamanagement,automationtesting,testing,softwaretest,agile,metrics,bi,testcases,selenium,qamanager,san,appium,mobile,writtencommunication,mobiletesting,releaseengineering,writingtestcases",https://www.timesjobs.com/job-detail/senior-quality-engineer-veeva-systems-canada-2-to-3-yrs-jobid-sdVv__SLASH__HbS3ztzpSvf__PLUS__uAgZw==&source=srp,09/01/2024,"Job Description:
Veeva [NYSE: VEEV] is the leader in cloud-based software for the global life sciences industry. Committed to innovation ,  product excellence ,  and customer success ,  our cu... More Details",2 - 3 yrs,Canada
68795878 ,Flutter Developer,INFINITY GROUP,"rest,mobile,bugfixing,storage,git",https://www.timesjobs.com/job-detail/flutter-developer-infinity-group-delhi-delhi-ncr-1-to-3-yrs-jobid-XFLkILBV53NzpSvf__PLUS__uAgZw==&source=srp,07/01/2024,"Job Description:
Desired Candidate Skills:- Basic knowledge and understanding of Firebase.- Must be experienced in Android and iOS publishing.- Knowledge and Experience in Dart.- Skills Requir... More Details",1 - 3 yrs,"Delhi,  Delhi/NCR"
69372734 ,Senior Security Analyst / Engineer,evertz,"orchestration,security,java,python,machinelearning",https://www.timesjobs.com/job-detail/senior-security-analyst-engineer-evertz-canada-0-to-3-yrs-jobid-dFyduR9SSYZzpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Our technology stack includes a Serverless microservice architecture that capitalizes on the full breadth of AWS services with code written in Python ,  Rust and Java ,  our U... More Details",0 - 3 yrs,Canada
69605762 ,Mulesoft tech lead,HyreFox Consultants,"git,java,unixshellscripting,devops,shellscripting,api,technicalskills,maven,windows",https://www.timesjobs.com/job-detail/mulesoft-tech-lead-hyrefox-consultants-chennai-3-to-6-yrs-jobid-7gNJOK0GknlzpSvf__PLUS__uAgZw==&source=srp,07/01/2024,"Job Description:
The MuleSoft developer is responsible for developing integration solutions in the MuleSoft platform. The individual will collaborate with Client global teams to deliver accura... More Details",3 - 6 yrs,Chennai
68685254 ,.net Developer,texol,".netdeveloper,.net,api",https://www.timesjobs.com/job-detail/net-developer-texol-cochin-kochi-ernakulam-2-to-3-yrs-jobid-hTIbS26vp39zpSvf__PLUS__uAgZw==&source=srp,08/01/2024,"Job Description:
Skills RequiredDeep technical experience on .net technology stackFamiliar with various design and architectural patternsGood ERP Knowledge in Finance ,  Sale ,  Purchase ,  St... More Details",2 - 3 yrs,Cochin/ Kochi/ Ernakulam
69161870 ,Mobile Application Developer  ( Android  &  IOS ),ispatial techno solutions pvt ltd.,"css,c,arcgis,html5,mobile,esri,javascript,jquery,java,.net,phonegap,angularjs",https://www.timesjobs.com/job-detail/mobile-application-developer-android-ios-ispatial-techno-solutions-pvt-ltd-3-to-5-yrs-jobid-Lyt571R1ciJzpSvf__PLUS__uAgZw==&source=srp,06/01/2024,"Job Description:
Mobile Application Developer  ( Android  &  IOS )  Required Skillset: Experience with various development environments ,  such as ArcGIS Mobile SDKs ,  Leaflet ,  JavaScript ,... More Details",3 - 5 yrs,
